item_id,category,color,fabric,occasion,total_wear_count,current_cycle_wears,max_wears_before_wash,status,sustainability_score
SLW-0361,School Uniform,Blue,Cotton,Office,53,0,2,Clean,64.67
SLW-0362,Batik Shirt,Blue,Batik,Casual,98,1,3,Clean,2.0
SLW-0363,Dress,Blue,Cotton,Casual,87,0,2,Clean,42.0
SLW-0364,Dress,Pink,Silk,Wedding,3,2,4,Clean,96.25
SLW-0365,Salwar,Green,Cotton,Casual,92,1,2,Clean,38.67
SLW-0366,Blouse,Blue,Silk,Wedding,2,3,4,Clean,97.5
SLW-0367,National Dress,Gold,Silk,Wedding,3,3,4,Clean,96.25
SLW-0368,Saree,Gold,Silk,Religious,12,3,4,Clean,85.0
SLW-0369,Leggings,Black,Polyester,Home,138,1,3,Clean,31.0
SLW-0370,T-Shirt,Blue,Cotton,Casual,82,1,2,Clean,45.33
SLW-0371,Leggings,Black,Polyester,Home,138,2,3,Clean,31.0
SLW-0372,T-Shirt,Grey,Polyester,Casual,91,2,3,Clean,54.5
SLW-0373,Kurti,Yellow,Cotton,Casual,98,2,2,Dirty,34.67
SLW-0374,Blouse,Blue,Cotton,Casual,94,0,2,Clean,37.33
SLW-0375,School Uniform,Blue,Cotton,Office,62,1,2,Clean,58.67
SLW-0376,Shirt,Pink,Cotton,Office,45,2,2,Dirty,70.0
SLW-0377,Dress,Blue,Cotton,Casual,94,1,2,Clean,37.33
SLW-0378,Salwar,Green,Cotton,Casual,89,0,2,Clean,40.67
SLW-0379,National Dress,White,Silk,Wedding,4,3,4,Clean,95.0
SLW-0380,Shirt,Pink,Cotton,Office,45,2,2,Dirty,70.0
SLW-0381,Salwar,Green,Cotton,Casual,82,1,2,Clean,45.33
SLW-0382,Trouser,Navy,Cotton,Casual,83,2,2,Dirty,44.67
SLW-0383,Dress,Blue,Silk,Wedding,1,0,4,Clean,98.75
SLW-0384,Jacket,Black,Polyester,Casual,84,2,3,Clean,58.0
SLW-0385,Blouse,Red,Cotton,Casual,82,1,2,Clean,45.33
SLW-0386,Jacket,Black,Polyester,Casual,89,3,3,Dirty,55.5
SLW-0387,Salwar,Green,Silk,Wedding,3,1,4,Clean,96.25
SLW-0388,Blouse,Gold,Cotton,Casual,101,2,2,Dirty,32.67
SLW-0389,Batik Shirt,Red,Batik,Casual,94,3,3,Dirty,6.0
SLW-0390,Shirt,Pink,Cotton,Office,46,2,2,Dirty,69.33
SLW-0391,Trouser,Grey,Linen,Office,44,0,2,Clean,63.33
SLW-0392,Blouse,Blue,Cotton,Casual,91,2,2,Dirty,39.33
SLW-0393,Shirt,Pink,Cotton,Office,42,2,2,Dirty,72.0
SLW-0394,Blouse,Red,Cotton,Casual,100,2,2,Dirty,33.33
SLW-0395,Kurti,Green,Silk,Religious,13,0,4,Clean,83.75
SLW-0396,Trouser,Grey,Linen,Office,47,2,2,Dirty,60.83
SLW-0397,National Dress,Cream,Silk,Wedding,1,0,4,Clean,98.75
SLW-0398,Batik Shirt,Multicolor,Batik,Office,58,0,3,Clean,42.0
SLW-0399,Saree,Blue,Cotton,Casual,87,2,2,Dirty,42.0
SLW-0400,Jacket,Black,Denim,Casual,96,0,5,Clean,68.0
SLW-0401,Shirt,Grey,Cotton,Office,40,0,2,Clean,73.33
SLW-0402,Shirt,Pink,Linen,Office,46,1,2,Clean,61.67
SLW-0403,Saree,Purple,Silk,Religious,12,1,4,Clean,85.0
SLW-0404,Shorts,Blue,Cotton,Home,138,2,2,Dirty,8.0
SLW-0405,Saree,Red,Cotton,Casual,84,0,2,Clean,44.0
SLW-0406,Kurti,Purple,Silk,Religious,12,3,4,Clean,85.0
SLW-0407,Trouser,Khaki,Cotton,Casual,80,0,2,Clean,46.67
SLW-0408,Leggings,Black,Polyester,Home,136,1,3,Clean,32.0
SLW-0409,Dress,Green,Cotton,Casual,88,2,2,Dirty,41.33
SLW-0410,Dress,Red,Cotton,Casual,91,1,2,Clean,39.33
SLW-0411,Jacket,Grey,Denim,Casual,92,3,5,Clean,69.33
SLW-0412,Trouser,Navy,Cotton,Casual,80,2,2,Dirty,46.67
SLW-0413,Batik Shirt,Red,Batik,Casual,77,3,3,Dirty,23.0
SLW-0414,Kurti,Yellow,Cotton,Casual,96,1,2,Clean,36.0
SLW-0415,Salwar,Green,Cotton,Casual,90,1,2,Clean,40.0
SLW-0416,Blouse,Gold,Cotton,Casual,82,1,2,Clean,45.33
SLW-0417,Jeans,Blue,Denim,Casual,98,3,5,Clean,67.33
SLW-0418,National Dress,Gold,Silk,Wedding,3,3,4,Clean,96.25
SLW-0419,Shirt,Grey,Linen,Office,57,2,2,Dirty,52.5
SLW-0420,Salwar,White,Cotton,Casual,88,1,2,Clean,41.33
SLW-0421,Blouse,Green,Silk,Wedding,4,3,4,Clean,95.0
SLW-0422,Sarong,White,Cotton,Home,149,2,2,Dirty,0.67
SLW-0423,Leggings,Grey,Polyester,Home,136,3,3,Dirty,32.0
SLW-0424,Vest,Black,Cotton,Home,145,0,2,Clean,3.33
SLW-0425,Kurtha,White,Cotton,Religious,12,1,2,Clean,92.0
SLW-0426,Trouser,Grey,Linen,Office,58,0,2,Clean,51.67
SLW-0427,Trouser,Navy,Cotton,Casual,81,2,2,Dirty,46.0
SLW-0428,Trouser,Black,Linen,Office,54,0,2,Clean,55.0
SLW-0429,T-Shirt,White,Polyester,Casual,95,3,3,Dirty,52.5
SLW-0430,Kurti,Green,Cotton,Casual,75,1,2,Clean,50.0
SLW-0431,Batik Shirt,Red,Batik,Casual,79,2,3,Clean,21.0
SLW-0432,Salwar,Pink,Silk,Wedding,1,3,4,Clean,98.75
SLW-0433,National Dress,Gold,Cotton,Religious,11,0,2,Clean,92.67
SLW-0434,Jacket,Grey,Denim,Casual,93,2,5,Clean,69.0
SLW-0435,Blouse,Green,Silk,Wedding,4,1,4,Clean,95.0
SLW-0436,Leggings,Grey,Polyester,Home,138,3,3,Dirty,31.0
SLW-0437,Salwar,White,Silk,Wedding,4,2,4,Clean,95.0
SLW-0438,Dress,Blue,Cotton,Casual,78,0,2,Clean,48.0
SLW-0439,Vest,Black,Cotton,Home,124,0,2,Clean,17.33
SLW-0440,Salwar,Blue,Silk,Wedding,2,3,4,Clean,97.5
SLW-0441,Batik Shirt,Blue,Batik,Casual,90,3,3,Dirty,10.0
SLW-0442,T-Shirt,White,Cotton,Casual,87,2,2,Dirty,42.0
SLW-0443,Dress,Green,Cotton,Casual,73,1,2,Clean,51.33
SLW-0444,Kurti,Pink,Cotton,Casual,87,1,2,Clean,42.0
SLW-0445,Batik Shirt,Multicolor,Batik,Office,42,1,3,Clean,58.0
SLW-0446,Sarong,Brown,Cotton,Home,143,2,2,Dirty,4.67
SLW-0447,Shirt,Blue,Cotton,Office,52,2,2,Dirty,65.33
SLW-0448,Trouser,Khaki,Linen,Office,44,0,2,Clean,63.33
SLW-0449,Leggings,Navy,Polyester,Home,133,2,3,Clean,33.5
SLW-0450,Shorts,Blue,Cotton,Home,129,0,2,Clean,14.0
SLW-0451,Sarong,Blue,Batik,Casual,87,0,3,Clean,13.0
SLW-0452,Dress,Red,Silk,Wedding,3,0,4,Clean,96.25
SLW-0453,National Dress,White,Silk,Wedding,2,4,4,Dirty,97.5
SLW-0454,Jeans,Black,Denim,Casual,91,3,5,Clean,69.67
SLW-0455,Trouser,Khaki,Cotton,Casual,84,2,2,Dirty,44.0
SLW-0456,Kurti,Green,Cotton,Casual,82,2,2,Dirty,45.33
SLW-0457,Jacket,Black,Denim,Casual,87,3,5,Clean,71.0
SLW-0458,Blouse,Blue,Silk,Wedding,2,3,4,Clean,97.5
SLW-0459,T-Shirt,Blue,Cotton,Casual,84,0,2,Clean,44.0
SLW-0460,National Dress,Cream,Cotton,Religious,10,1,2,Clean,93.33
SLW-0461,National Dress,White,Silk,Wedding,4,2,4,Clean,95.0
SLW-0462,Trouser,Grey,Cotton,Casual,88,1,2,Clean,41.33
SLW-0463,Sarong,Blue,Batik,Casual,83,3,3,Dirty,17.0
SLW-0464,National Dress,Cream,Cotton,Religious,12,0,2,Clean,92.0
SLW-0465,Batik Shirt,Blue,Batik,Casual,87,1,3,Clean,13.0
SLW-0466,Sarong,Cream,Batik,Casual,86,2,3,Clean,14.0
SLW-0467,Saree,Gold,Silk,Religious,12,4,4,Dirty,85.0
SLW-0468,Batik Shirt,Brown,Batik,Casual,93,1,3,Clean,7.0
SLW-0469,Blouse,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-0470,Vest,Black,Cotton,Home,133,0,2,Clean,11.33
SLW-0471,Sarong,Cream,Cotton,Home,135,1,2,Clean,10.0
SLW-0472,Saree,Blue,Silk,Religious,8,4,4,Dirty,90.0
SLW-0473,Kurtha,White,Cotton,Religious,9,0,2,Clean,94.0
SLW-0474,Trouser,Navy,Cotton,Casual,97,0,2,Clean,35.33
SLW-0475,Sarong,Cream,Cotton,Home,149,1,2,Clean,0.67
SLW-0476,Kurti,Blue,Cotton,Casual,86,1,2,Clean,42.67
SLW-0477,Saree,Red,Cotton,Casual,92,1,2,Clean,38.67
SLW-0478,Saree,Purple,Silk,Religious,12,3,4,Clean,85.0
SLW-0479,Batik Shirt,Multicolor,Batik,Office,68,0,3,Clean,32.0
SLW-0480,Dress,Pink,Cotton,Casual,95,1,2,Clean,36.67
SLW-0481,Kurti,Yellow,Cotton,Casual,87,0,2,Clean,42.0
SLW-0482,Jacket,Black,Polyester,Casual,81,1,3,Clean,59.5
SLW-0483,Salwar,Blue,Silk,Wedding,1,4,4,Dirty,98.75
SLW-0484,Dress,Red,Cotton,Casual,89,2,2,Dirty,40.67
SLW-0485,Sarong,Green,Batik,Casual,82,3,3,Dirty,18.0
SLW-0486,Shorts,Black,Cotton,Home,126,2,2,Dirty,16.0
SLW-0487,Dress,Red,Silk,Wedding,2,3,4,Clean,97.5
SLW-0488,Jacket,Grey,Denim,Casual,80,0,5,Clean,73.33
SLW-0489,Kurti,Blue,Silk,Religious,14,1,4,Clean,82.5
SLW-0490,Saree,Purple,Silk,Religious,13,2,4,Clean,83.75
SLW-0491,Trouser,Grey,Linen,Office,49,2,2,Dirty,59.17
SLW-0492,Jeans,Grey,Denim,Casual,98,4,5,Clean,67.33
SLW-0493,T-Shirt,Grey,Polyester,Casual,88,3,3,Dirty,56.0
SLW-0494,Kurti,Blue,Silk,Religious,10,3,4,Clean,87.5
SLW-0495,Kurtha,White,Cotton,Religious,14,2,2,Dirty,90.67
SLW-0496,Blouse,Gold,Cotton,Casual,91,2,2,Dirty,39.33
SLW-0497,Shorts,Blue,Cotton,Home,129,1,2,Clean,14.0
SLW-0498,Shorts,Khaki,Cotton,Home,136,1,2,Clean,9.33
SLW-0499,Jeans,Grey,Denim,Casual,81,3,5,Clean,73.0
SLW-0500,Batik Shirt,Multicolor,Batik,Office,41,2,3,Clean,59.0
SLW-0501,Shirt,Grey,Cotton,Office,55,2,2,Dirty,63.33
SLW-0502,Shirt,Pink,Linen,Office,61,0,2,Clean,49.17
SLW-0503,Batik Shirt,Blue,Batik,Casual,78,0,3,Clean,22.0
SLW-0504,Batik Shirt,Blue,Batik,Casual,91,3,3,Dirty,9.0
SLW-0505,Salwar,Pink,Silk,Wedding,2,2,4,Clean,97.5
SLW-0506,School Uniform,Blue,Cotton,Office,47,0,2,Clean,68.67
SLW-0507,Trouser,Khaki,Cotton,Casual,83,0,2,Clean,44.67
SLW-0508,Shirt,Pink,Linen,Office,44,2,2,Dirty,63.33
SLW-0509,Blouse,Red,Cotton,Casual,88,2,2,Dirty,41.33
SLW-0510,T-Shirt,Blue,Polyester,Casual,82,2,3,Clean,59.0
SLW-0511,Batik Shirt,Brown,Batik,Office,51,1,3,Clean,49.0
SLW-0512,Trouser,Navy,Cotton,Casual,87,1,2,Clean,42.0
SLW-0513,Blouse,Green,Cotton,Casual,86,0,2,Clean,42.67
SLW-0514,Blouse,Green,Cotton,Casual,81,2,2,Dirty,46.0
SLW-0515,Batik Shirt,Brown,Batik,Office,46,2,3,Clean,54.0
SLW-0516,Kurtha,Blue,Cotton,Religious,13,1,2,Clean,91.33
SLW-0517,Vest,Black,Cotton,Home,142,2,2,Dirty,5.33
SLW-0518,Trouser,Black,Cotton,Casual,81,2,2,Dirty,46.0
SLW-0519,Kurti,Blue,Silk,Religious,12,2,4,Clean,85.0
SLW-0520,Saree,Blue,Cotton,Casual,93,1,2,Clean,38.0
SLW-0521,Leggings,Grey,Polyester,Home,124,2,3,Clean,38.0
SLW-0522,Sarong,Cream,Cotton,Home,142,0,2,Clean,5.33
SLW-0523,Kurti,Yellow,Cotton,Casual,83,2,2,Dirty,44.67
SLW-0524,Batik Shirt,Blue,Batik,Casual,91,1,3,Clean,9.0
SLW-0525,Batik Shirt,Multicolor,Batik,Casual,82,1,3,Clean,18.0
SLW-0526,Shorts,White,Cotton,Home,123,1,2,Clean,18.0
SLW-0527,Saree,Blue,Cotton,Casual,76,1,2,Clean,49.33
SLW-0528,Salwar,White,Silk,Wedding,3,2,4,Clean,96.25
SLW-0529,Jacket,Navy,Denim,Casual,89,0,5,Clean,70.33
SLW-0530,Saree,Red,Cotton,Casual,81,2,2,Dirty,46.0
SLW-0531,Trouser,Grey,Cotton,Casual,92,0,2,Clean,38.67
SLW-0532,Dress,Yellow,Cotton,Casual,76,2,2,Dirty,49.33
SLW-0533,Dress,Yellow,Silk,Wedding,2,4,4,Dirty,97.5
SLW-0534,Shorts,Blue,Cotton,Home,128,1,2,Clean,14.67
SLW-0535,Vest,White,Cotton,Home,132,2,2,Dirty,12.0
SLW-0536,Shirt,White,Linen,Office,50,1,2,Clean,58.33
SLW-0537,T-Shirt,Grey,Polyester,Casual,81,3,3,Dirty,59.5
SLW-0538,Trouser,Black,Cotton,Casual,85,1,2,Clean,43.33
SLW-0539,National Dress,Gold,Silk,Wedding,3,3,4,Clean,96.25
SLW-0540,Sarong,Cream,Batik,Casual,83,0,3,Clean,17.0
SLW-0541,T-Shirt,Black,Polyester,Casual,93,1,3,Clean,53.5
SLW-0542,Vest,Grey,Cotton,Home,128,1,2,Clean,14.67
SLW-0543,Shirt,White,Cotton,Office,53,0,2,Clean,64.67
SLW-0544,Dress,Blue,Silk,Wedding,4,3,4,Clean,95.0
SLW-0545,Saree,Purple,Silk,Religious,8,3,4,Clean,90.0
SLW-0546,Salwar,Blue,Cotton,Casual,82,0,2,Clean,45.33
SLW-0547,Batik Shirt,Blue,Batik,Casual,92,3,3,Dirty,8.0
SLW-0548,Shorts,Khaki,Cotton,Home,136,0,2,Clean,9.33
SLW-0549,Leggings,Grey,Polyester,Home,140,0,3,Clean,30.0
SLW-0550,Kurti,Purple,Cotton,Casual,83,1,2,Clean,44.67
SLW-0551,Jeans,Grey,Denim,Casual,88,5,5,Dirty,70.67
SLW-0552,Shorts,Black,Cotton,Home,136,1,2,Clean,9.33
SLW-0553,Jeans,Black,Denim,Casual,96,0,5,Clean,68.0
SLW-0554,Saree,Green,Cotton,Casual,89,2,2,Dirty,40.67
SLW-0555,Blouse,Red,Silk,Wedding,3,2,4,Clean,96.25
SLW-0556,Shorts,Blue,Cotton,Home,134,0,2,Clean,10.67
SLW-0557,Shorts,Khaki,Cotton,Home,134,2,2,Dirty,10.67
SLW-0558,Jacket,Brown,Polyester,Casual,84,0,3,Clean,58.0
SLW-0559,Blouse,Green,Cotton,Casual,90,1,2,Clean,40.0
SLW-0560,National Dress,White,Silk,Wedding,2,2,4,Clean,97.5
SLW-0561,Batik Shirt,Brown,Batik,Casual,90,0,3,Clean,10.0
SLW-0562,Jacket,Grey,Denim,Casual,102,2,5,Clean,66.0
SLW-0563,Salwar,Pink,Silk,Wedding,3,1,4,Clean,96.25
SLW-0564,Batik Shirt,Red,Batik,Office,48,1,3,Clean,52.0
SLW-0565,National Dress,Gold,Cotton,Religious,13,0,2,Clean,91.33
SLW-0566,Saree,Gold,Silk,Religious,11,0,4,Clean,86.25
SLW-0567,Vest,Grey,Cotton,Home,121,2,2,Dirty,19.33
SLW-0568,Dress,Pink,Cotton,Casual,80,2,2,Dirty,46.67
SLW-0569,Dress,Pink,Cotton,Casual,74,2,2,Dirty,50.67
SLW-0570,Trouser,Grey,Linen,Office,47,2,2,Dirty,60.83
SLW-0571,Blouse,Green,Cotton,Casual,88,2,2,Dirty,41.33
SLW-0572,Saree,Red,Silk,Religious,14,3,4,Clean,82.5
SLW-0573,Dress,Green,Silk,Wedding,3,3,4,Clean,96.25
SLW-0574,Kurtha,Blue,Cotton,Religious,11,1,2,Clean,92.67
SLW-0575,Sarong,Brown,Batik,Casual,93,2,3,Clean,7.0
SLW-0576,Batik Shirt,Multicolor,Batik,Casual,72,2,3,Clean,28.0
SLW-0577,Dress,Red,Cotton,Casual,89,0,2,Clean,40.67
SLW-0578,Shirt,White,Linen,Office,54,1,2,Clean,55.0
SLW-0579,Trouser,Khaki,Linen,Office,41,0,2,Clean,65.83
SLW-0580,Dress,Pink,Cotton,Casual,96,2,2,Dirty,36.0
SLW-0581,Kurtha,White,Cotton,Religious,12,2,2,Dirty,92.0
SLW-0582,Dress,Blue,Cotton,Casual,85,2,2,Dirty,43.33
SLW-0583,Shirt,Pink,Cotton,Office,53,2,2,Dirty,64.67
SLW-0584,Jacket,Black,Polyester,Casual,103,1,3,Clean,48.5
SLW-0585,Dress,Green,Cotton,Casual,89,0,2,Clean,40.67
SLW-0586,Salwar,Pink,Cotton,Casual,89,0,2,Clean,40.67
SLW-0587,Sarong,Green,Batik,Casual,84,1,3,Clean,16.0
SLW-0588,Dress,Pink,Cotton,Casual,82,2,2,Dirty,45.33
SLW-0589,Kurti,Pink,Silk,Religious,13,1,4,Clean,83.75
SLW-0590,Shirt,Pink,Linen,Office,44,1,2,Clean,63.33
SLW-0591,Shorts,Black,Cotton,Home,138,1,2,Clean,8.0
SLW-0592,Kurtha,Blue,Cotton,Religious,11,2,2,Dirty,92.67
SLW-0593,Shirt,Grey,Cotton,Office,52,0,2,Clean,65.33
SLW-0594,Batik Shirt,Red,Batik,Office,52,3,3,Dirty,48.0
SLW-0595,T-Shirt,Grey,Cotton,Casual,95,2,2,Dirty,36.67
SLW-0596,Blouse,Green,Cotton,Casual,84,0,2,Clean,44.0
SLW-0597,Batik Shirt,Red,Batik,Casual,86,1,3,Clean,14.0
SLW-0598,T-Shirt,Black,Polyester,Casual,81,3,3,Dirty,59.5
SLW-0599,Kurti,Pink,Silk,Religious,11,0,4,Clean,86.25
SLW-0600,School Uniform,Blue,Cotton,Office,52,1,2,Clean,65.33
SLW-0601,Blouse,Red,Silk,Wedding,3,1,4,Clean,96.25
SLW-0602,Trouser,Khaki,Linen,Office,44,2,2,Dirty,63.33
SLW-0603,Jacket,Black,Polyester,Casual,94,2,3,Clean,53.0
SLW-0604,Shirt,Blue,Linen,Office,58,1,2,Clean,51.67
SLW-0605,National Dress,Cream,Cotton,Religious,12,1,2,Clean,92.0
SLW-0606,National Dress,White,Cotton,Religious,14,0,2,Clean,90.67
SLW-0607,Saree,Blue,Silk,Religious,10,0,4,Clean,87.5
SLW-0608,Blouse,Red,Cotton,Casual,79,0,2,Clean,47.33
SLW-0609,Trouser,Navy,Cotton,Casual,75,1,2,Clean,50.0
SLW-0610,Kurti,Green,Silk,Religious,14,3,4,Clean,82.5
SLW-0611,Saree,Purple,Cotton,Casual,92,0,2,Clean,38.67
SLW-0612,Kurtha,Blue,Cotton,Religious,11,0,2,Clean,92.67
SLW-0613,Dress,Yellow,Cotton,Casual,89,0,2,Clean,40.67
SLW-0614,Shirt,Blue,Linen,Office,43,2,2,Dirty,64.17
SLW-0615,Dress,Green,Cotton,Casual,105,2,2,Dirty,30.0
SLW-0616,Vest,Grey,Cotton,Home,139,2,2,Dirty,7.33
SLW-0617,National Dress,White,Silk,Wedding,3,4,4,Dirty,96.25
SLW-0618,T-Shirt,Black,Polyester,Casual,93,3,3,Dirty,53.5
SLW-0619,Shirt,Pink,Linen,Office,52,2,2,Dirty,56.67
SLW-0620,Dress,Yellow,Cotton,Casual,89,1,2,Clean,40.67
SLW-0621,Jacket,Navy,Polyester,Casual,82,3,3,Dirty,59.0
SLW-0622,Blouse,Gold,Silk,Wedding,3,1,4,Clean,96.25
SLW-0623,Blouse,Red,Cotton,Casual,101,1,2,Clean,32.67
SLW-0624,Trouser,Grey,Linen,Office,58,1,2,Clean,51.67
SLW-0625,School Uniform,White,Cotton,Office,59,0,2,Clean,60.67
SLW-0626,T-Shirt,Black,Polyester,Casual,84,0,3,Clean,58.0
SLW-0627,T-Shirt,Grey,Cotton,Casual,81,1,2,Clean,46.0
SLW-0628,Saree,Red,Silk,Religious,11,3,4,Clean,86.25
SLW-0629,Leggings,Grey,Polyester,Home,138,1,3,Clean,31.0
SLW-0630,Jacket,Black,Denim,Casual,95,2,5,Clean,68.33
SLW-0631,Shorts,Khaki,Cotton,Home,124,0,2,Clean,17.33
SLW-0632,Jacket,Navy,Polyester,Casual,98,2,3,Clean,51.0
SLW-0633,Jeans,Black,Denim,Casual,86,0,5,Clean,71.33
SLW-0634,National Dress,Cream,Silk,Wedding,2,0,4,Clean,97.5
SLW-0635,Leggings,Navy,Polyester,Home,129,0,3,Clean,35.5
SLW-0636,Trouser,Navy,Linen,Office,40,1,2,Clean,66.67
SLW-0637,Saree,Blue,Silk,Religious,13,0,4,Clean,83.75
SLW-0638,Leggings,Navy,Polyester,Home,138,3,3,Dirty,31.0
SLW-0639,Blouse,Blue,Silk,Wedding,1,1,4,Clean,98.75
SLW-0640,Dress,Red,Cotton,Casual,78,2,2,Dirty,48.0
SLW-0641,Jacket,Black,Denim,Casual,85,0,5,Clean,71.67
SLW-0642,T-Shirt,Black,Cotton,Casual,99,0,2,Clean,34.0
SLW-0643,School Uniform,Blue,Cotton,Office,48,2,2,Dirty,68.0
SLW-0644,Batik Shirt,Brown,Batik,Office,40,2,3,Clean,60.0
SLW-0645,T-Shirt,White,Polyester,Casual,86,0,3,Clean,57.0
SLW-0646,National Dress,Gold,Silk,Wedding,2,3,4,Clean,97.5
SLW-0647,Kurtha,Cream,Cotton,Religious,7,2,2,Dirty,95.33
SLW-0648,Batik Shirt,Multicolor,Batik,Casual,87,0,3,Clean,13.0
SLW-0649,Kurti,Blue,Silk,Religious,11,4,4,Dirty,86.25
SLW-0650,Trouser,Navy,Linen,Office,54,2,2,Dirty,55.0
SLW-0651,Salwar,Blue,Cotton,Casual,100,0,2,Clean,33.33
SLW-0652,Shorts,White,Cotton,Home,147,0,2,Clean,2.0
SLW-0653,National Dress,Cream,Silk,Wedding,2,4,4,Dirty,97.5
SLW-0654,Saree,Red,Cotton,Casual,80,2,2,Dirty,46.67
SLW-0655,Jacket,Black,Polyester,Casual,106,2,3,Clean,47.0
SLW-0656,Jacket,Brown,Polyester,Casual,88,0,3,Clean,56.0
SLW-0657,Blouse,Red,Cotton,Casual,88,1,2,Clean,41.33
SLW-0658,Trouser,Grey,Linen,Office,49,1,2,Clean,59.17
SLW-0659,T-Shirt,White,Cotton,Casual,89,2,2,Dirty,40.67
SLW-0660,Shirt,Grey,Linen,Office,49,0,2,Clean,59.17
SLW-0661,National Dress,Gold,Silk,Wedding,2,0,4,Clean,97.5
SLW-0662,Salwar,Pink,Silk,Wedding,2,2,4,Clean,97.5
SLW-0663,Sarong,Brown,Batik,Casual,87,2,3,Clean,13.0
SLW-0664,Shirt,Blue,Cotton,Office,46,2,2,Dirty,69.33
SLW-0665,Blouse,Blue,Silk,Wedding,2,3,4,Clean,97.5
SLW-0666,Trouser,Navy,Linen,Office,50,0,2,Clean,58.33
SLW-0667,Batik Shirt,Blue,Batik,Casual,86,3,3,Dirty,14.0
SLW-0668,T-Shirt,White,Polyester,Casual,98,1,3,Clean,51.0
SLW-0669,Kurtha,White,Cotton,Religious,8,0,2,Clean,94.67
SLW-0670,Shirt,Pink,Cotton,Office,56,1,2,Clean,62.67
SLW-0671,Blouse,Blue,Silk,Wedding,3,4,4,Dirty,96.25
SLW-0672,T-Shirt,Black,Cotton,Casual,73,0,2,Clean,51.33
SLW-0673,T-Shirt,White,Polyester,Casual,85,2,3,Clean,57.5
SLW-0674,Blouse,Green,Cotton,Casual,85,2,2,Dirty,43.33
SLW-0675,T-Shirt,Blue,Cotton,Casual,78,0,2,Clean,48.0
SLW-0676,Shorts,Khaki,Cotton,Home,131,1,2,Clean,12.67
SLW-0677,Jacket,Grey,Denim,Casual,80,3,5,Clean,73.33
SLW-0678,Saree,Green,Cotton,Casual,100,1,2,Clean,33.33
SLW-0679,Shirt,Grey,Linen,Office,55,2,2,Dirty,54.17
SLW-0680,Kurtha,Blue,Cotton,Religious,13,0,2,Clean,91.33
SLW-0681,Shorts,Khaki,Cotton,Home,143,0,2,Clean,4.67
SLW-0682,Kurti,Purple,Silk,Religious,10,1,4,Clean,87.5
SLW-0683,T-Shirt,White,Polyester,Casual,84,2,3,Clean,58.0
SLW-0684,Batik Shirt,Red,Batik,Casual,91,2,3,Clean,9.0
SLW-0685,T-Shirt,Grey,Polyester,Casual,79,3,3,Dirty,60.5
SLW-0686,Salwar,Pink,Cotton,Casual,92,1,2,Clean,38.67
SLW-0687,Salwar,Blue,Cotton,Casual,86,1,2,Clean,42.67
SLW-0688,Dress,Green,Cotton,Casual,85,0,2,Clean,43.33
SLW-0689,Kurti,Pink,Silk,Religious,13,3,4,Clean,83.75
SLW-0690,Trouser,Black,Linen,Office,52,0,2,Clean,56.67
SLW-0691,Trouser,Khaki,Cotton,Casual,85,2,2,Dirty,43.33
SLW-0692,Shirt,Blue,Linen,Office,56,2,2,Dirty,53.33
SLW-0693,Sarong,Brown,Cotton,Home,129,0,2,Clean,14.0
SLW-0694,Trouser,Black,Cotton,Casual,92,1,2,Clean,38.67
SLW-0695,Saree,Gold,Silk,Religious,12,0,4,Clean,85.0
SLW-0696,Vest,Grey,Cotton,Home,135,2,2,Dirty,10.0
SLW-0697,Shirt,White,Linen,Office,51,1,2,Clean,57.5
SLW-0698,Kurti,Yellow,Silk,Religious,10,1,4,Clean,87.5
SLW-0699,Shirt,Pink,Linen,Office,55,1,2,Clean,54.17
SLW-0700,Vest,Black,Cotton,Home,136,0,2,Clean,9.33
SLW-0701,Saree,Blue,Silk,Religious,11,4,4,Dirty,86.25
SLW-0702,Jeans,Grey,Denim,Casual,95,2,5,Clean,68.33
SLW-0703,T-Shirt,White,Cotton,Casual,83,0,2,Clean,44.67
SLW-0704,Sarong,Cream,Cotton,Home,126,2,2,Dirty,16.0
SLW-0705,Dress,Yellow,Silk,Wedding,1,4,4,Dirty,98.75
SLW-0706,Leggings,Grey,Polyester,Home,142,0,3,Clean,29.0
SLW-0707,Vest,Black,Cotton,Home,127,1,2,Clean,15.33
SLW-0708,Dress,Pink,Cotton,Casual,100,0,2,Clean,33.33
SLW-0709,T-Shirt,Black,Polyester,Casual,73,3,3,Dirty,63.5
SLW-0710,Batik Shirt,Blue,Batik,Office,60,1,3,Clean,40.0
SLW-0711,Dress,Yellow,Cotton,Casual,89,0,2,Clean,40.67
SLW-0712,Batik Shirt,Red,Batik,Casual,87,2,3,Clean,13.0
SLW-0713,Salwar,Blue,Cotton,Casual,84,0,2,Clean,44.0
SLW-0714,Jacket,Navy,Denim,Casual,90,2,5,Clean,70.0
SLW-0715,Salwar,Pink,Cotton,Casual,87,2,2,Dirty,42.0
SLW-0716,Kurtha,Blue,Cotton,Religious,13,1,2,Clean,91.33
SLW-0717,National Dress,White,Silk,Wedding,3,0,4,Clean,96.25
SLW-0718,Kurtha,White,Cotton,Religious,12,0,2,Clean,92.0
SLW-0719,Kurtha,White,Cotton,Religious,11,1,2,Clean,92.67
SLW-0720,Shirt,Grey,Linen,Office,49,2,2,Dirty,59.17
SLW-0721,Dress,Blue,Cotton,Casual,90,2,2,Dirty,40.0
